,tourney_year_id,tourney_order,tourney_type,tourney_name,tourney_id,tourney_slug,tourney_location,tourney_date,year,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,singles_winner_name,singles_winner_player_slug,singles_winner_player_id,doubles_winner_1_name,doubles_winner_1_player_slug,doubles_winner_1_player_id,doubles_winner_2_name,doubles_winner_2_player_slug,doubles_winner_2_player_id,tourney_fin_commit_USD,tourney_region,tourney_city,country_code,latitude,longitude
610,2018-314,46,ATP 250,Gstaad,314,gstaad,"Gstaad, Switzerland",2018-07-23,2018,28,16,Outdoor,Clay,Matteo Berrettini,matteo-berrettini,bk40,Daniele Bracciali,daniele-bracciali,b570,Matteo Berrettini,matteo-berrettini,bk40,597607.887,Europe,Gstaad,CH,46.47215,7.28685
611,2018-319,49,ATP 250,Kitzbühel,319,kitzbuhel,"Kitzbuhel, Austria",2018-07-30,2018,28,16,Outdoor,Clay,Martin Klizan,martin-klizan,k966,Roman Jebavy,roman-jebavy,j321,Andres Molteni,andres-molteni,me56,597607.887,Europe,Kitzbühel,AT,47.44637,12.39215
612,2018-341,55,ATP 250,Metz,341,metz,"Metz, France",2018-09-17,2018,28,16,Indoor,Hard,Gilles Simon,gilles-simon,sd32,Nicolas Mahut,nicolas-mahut,m873,Edouard Roger-Vasselin,edouard-roger-vasselin,r613,597607.887,Europe,Metz,FR,49.11911,6.17269
613,2018-7485,63,ATP 250,Antwerp,7485,antwerp,"Antwerp, Belgium",2018-10-15,2018,28,16,Indoor,Hard,Kyle Edmund,kyle-edmund,e831,Nicolas Mahut,nicolas-mahut,m873,Edouard Roger-Vasselin,edouard-roger-vasselin,r613,730400.768,Europe,Antwerpen,BE,51.21989,4.40346
614,2018-429,64,ATP 250,Stockholm,429,stockholm,"Stockholm, Sweden",2018-10-15,2018,28,16,Indoor,Hard,Stefanos Tsitsipas,stefanos-tsitsipas,te51,Luke Bambridge,luke-bambridge,bk05,Jonny O'Mara,jonny-o'mara,o474,730400.768,Europe,Stockholm,SE,59.33258,18.0649
615,2018-337,65,ATP 500,Vienna,337,vienna,"Vienna, Austria",2018-10-22,2018,32,16,Indoor,Hard,Kevin Anderson,kevin-anderson,a678,Neal Skupski,neal-skupski,sl22,Joe Salisbury,joe-salisbury,so70,2968711.622,Europe,Vienna,AT,48.20849,16.37208
616,2018-328,66,ATP 500,Basel,328,basel,"Basel, Switzerland",2018-10-22,2018,32,16,Indoor,Hard,Roger Federer,roger-federer,f324,Dominic Inglot,dominic-inglot,i200,Franko Skugor,franko-skugor,sf76,2600541.004,Europe,Basel,CH,47.55839,7.57327
617,2018-352,67,Masters 1000,ATP Masters 1000 Paris,352,paris,"Paris, France",2018-10-29,2018,48,24,Indoor,Hard,Karen Khachanov,karen-khachanov,ke29,Marcel Granollers,marcel-granollers,g710,Rajeev Ram,rajeev-ram,r548,5796731.0309999995,Europe,Paris,FR,48.85341,2.3488
618,2019-375,8,ATP 250,Montpellier,375,montpellier,"Montpellier, France",2019-02-04,2019,28,16,Indoor,Hard,Jo-Wilfried Tsonga,jo-wilfried-tsonga,t786,Ivan Dodig,ivan-dodig,d646,Edouard Roger-Vasselin,edouard-roger-vasselin,r613,624004.644,Europe,Montpellier,FR,43.61092,3.87723
619,2019-7434,9,ATP 250,Sofia,7434,sofia,"Sofia, Bulgaria",2019-02-04,2019,28,16,Indoor,Hard,Daniil Medvedev,daniil-medvedev,mm58,Jurgen Melzer,jurgen-melzer,m762,Nikola Mektic,nikola-mektic,mf09,624004.644,Europe,Sofia,BG,42.69751,23.32415
620,2019-407,10,ATP 500,Rotterdam,407,rotterdam,"Rotterdam, Netherlands",2019-02-11,2019,32,16,Indoor,Hard,Gael Monfils,gael-monfils,mc65,Jeremy Chardy,jeremy-chardy,ca12,Henri Kontinen,henri-kontinen,ka80,2234041.808,Europe,Rotterdam,NL,51.9225,4.47917
621,2019-496,14,ATP 250,Marseille,496,marseille,"Marseille, France",2019-02-18,2019,28,16,Indoor,Hard,Stefanos Tsitsipas,stefanos-tsitsipas,te51,Jeremy Chardy,jeremy-chardy,ca12,Fabrice Martin,fabrice-martin,me04,792073.046,Europe,Marseille,FR,43.29695,5.38107
622,2019-360,22,ATP 250,Marrakech,360,marrakech,"Marrakech, Morocco",2019-04-08,2019,32,16,Outdoor,Clay,Benoit Paire,benoit-paire,pd31,Jurgen Melzer,jurgen-melzer,m762,Franko Skugor,franko-skugor,sf76,624004.644,Africa,Marrakesh,MA,31.63416,-7.99994
623,2019-410,23,Masters 1000,ATP Masters 1000 Monte Carlo,410,monte-carlo,"Monte Carlo, Monaco",2019-04-14,2019,56,32,Outdoor,Clay,Fabio Fognini,fabio-fognini,f510,Nikola Mektic,nikola-mektic,mf09,Franko Skugor,franko-skugor,sf76,5945822.938,Europe,Monte-Carlo,MC,43.73976,7.42732
624,2019-425,24,ATP 500,Barcelona,425,barcelona,"Barcelona, Spain",2019-04-22,2019,48,16,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,2923875.993,Europe,Barcelona,ES,41.38879,2.15899
625,2019-7648,25,ATP 250,Budapest,7648,budapest,"Budapest, Hungary",2019-04-22,2019,28,16,Outdoor,Clay,Matteo Berrettini,matteo-berrettini,bk40,Ken Skupski,ken-skupski,sc40,Neal Skupski,neal-skupski,sl22,624004.644,Europe,Budapest,HU,47.49801,19.03991
626,2019-7290,26,ATP 250,Estoril,7290,estoril,"Estoril, Portugal",2019-04-29,2019,28,16,Outdoor,Clay,Stefanos Tsitsipas,stefanos-tsitsipas,te51,Jeremy Chardy,jeremy-chardy,ca12,Fabrice Martin,fabrice-martin,me04,624004.644,Europe,Estoril,PT,38.70571,-9.39773
627,2019-308,27,ATP 250,Munich,308,munich,"Munich, Germany",2019-04-29,2019,28,16,Outdoor,Clay,Cristian Garin,cristian-garin,gd64,Frederik Nielsen,frederik-nielsen,n390,Tim Puetz,tim-puetz,pc68,624004.644,Europe,Munich,DE,48.13743,11.57549
628,2019-1536,28,Masters 1000,ATP Masters 1000 Madrid,1536,madrid,"Madrid, Spain",2019-05-05,2019,56,32,Outdoor,Clay,Novak Djokovic,novak-djokovic,d643,Jean-Julien Rojer,jean-julien-rojer,r513,Horia Tecau,horia-tecau,t749,7749510.842,Europe,Madrid,ES,40.4165,-3.70256
629,2019-416,29,Masters 1000,ATP Masters 1000 Rome,416,rome,"Rome, Italy",2019-05-12,2019,56,32,Outdoor,Clay,Rafael Nadal,rafael-nadal,n409,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,6165396.688,Europe,Rome,IT,41.89193,12.51133
630,2019-322,30,ATP 250,Geneva,322,geneva,"Geneva, Switzerland",2019-05-19,2019,28,16,Outdoor,Clay,Alexander Zverev,alexander-zverev,z355,Oliver Marach,oliver-marach,m760,Mate Pavic,mate-pavic,pf00,624004.644,Europe,Genève,CH,46.20222,6.14569
631,2019-7694,31,ATP 250,Lyon,7694,lyon,"Lyon, France",2019-05-19,2019,28,16,Outdoor,Clay,Benoit Paire,benoit-paire,pd31,Ivan Dodig,ivan-dodig,d646,Edouard Roger-Vasselin,edouard-roger-vasselin,r613,624004.644,Europe,Lyon,FR,45.74846,4.84671
632,2019-520,32,Grand Slam,Roland Garros,520,roland-garros,"Paris, France",2019-05-26,2019,128,64,Outdoor,Clay,Rafael Nadal,rafael-nadal,n409,Kevin Krawietz,kevin-krawietz,kb92,Andreas Mies,andreas-mies,mj40,21355876.0,Europe,Paris,FR,48.85341,2.3488
633,2019-321,33,ATP 250,Stuttgart,321,stuttgart,"Stuttgart, Germany",2019-06-10,2019,28,16,Outdoor,Grass,Matteo Berrettini,matteo-berrettini,bk40,John Peers,john-peers,pc96,Bruno Soares,bruno-soares,s938,803283.284,Europe,Stuttgart,DE,48.78232,9.17702
634,2019-440,34,ATP 250,s-Hertogenbosch,440,s-hertogenbosch,"s-Hertogenbosch, Netherlands",2019-06-10,2019,28,16,Outdoor,Grass,Adrian Mannarino,adrian-mannarino,me82,Dominic Inglot,dominic-inglot,i200,Austin Krajicek,austin-krajicek,ka00,757223.365,Europe,'s-Hertogenbosch,NL,51.69917,5.30417
635,2019-500,35,ATP 500,Halle,500,halle,"Halle, Germany",2019-06-17,2019,32,16,Outdoor,Grass,Roger Federer,roger-federer,f324,Raven Klaasen,raven-klaasen,k609,Michael Venus,michael-venus,v576,2362507.09,Europe,Halle,DE,52.06007,8.36083
636,2019-311,36,ATP 500,London / Queen's Club,311,london,"London, Great Britain",2019-06-17,2019,32,16,Outdoor,Grass,Feliciano Lopez,feliciano-lopez,l397,Feliciano Lopez,feliciano-lopez,l397,Andy Murray,andy-murray,mc10,2362507.09,Europe,London,GB,51.50853,-0.12574
637,2019-7650,37,ATP 250,Antalya,7650,antalya,"Antalya, Turkey",2019-06-23,2019,28,16,Outdoor,Grass,Lorenzo Sonego,lorenzo-sonego,su87,Jonathan Erlich,jonathan-erlich,e152,Artem Sitak,artem-sitak,sd23,540273.854,Europe,Antalya,TR,36.90812,30.69556
638,2019-741,38,ATP 250,Eastbourne,741,eastbourne,"Eastbourne, Great Britain",2019-06-24,2019,28,16,Outdoor,Grass,Taylor Fritz,taylor-fritz,fb98,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,794063.848,Europe,Eastbourne,GB,50.76871,0.28453
639,2019-316,41,ATP 250,Bastad,316,bastad,"Bastad, Sweden",2019-07-15,2019,28,16,Outdoor,Clay,Nicolas Jarry,nicolas-jarry,j551,Sander Gille,sander-gille,gd32,Joran Vliegen,joran-vliegen,v895,624004.644,Europe,Båstad,SE,56.42689,12.85339
640,2019-439,42,ATP 250,Umag,439,umag,"Umag, Croatia",2019-07-15,2019,28,16,Outdoor,Clay,Dusan Lajovic,dusan-lajovic,l987,Robin Haase,robin-haase,h756,Philipp Oswald,philipp-oswald,o305,624004.644,Europe,Umag,HR,45.43139,13.52389
641,2019-414,43,ATP 500,Hamburg,414,hamburg,"Hamburg, Germany",2019-07-22,2019,32,16,Outdoor,Clay,Nikoloz Basilashvili,nikoloz-basilashvili,bg23,Oliver Marach,oliver-marach,m760,Jurgen Melzer,jurgen-melzer,m762,1975354.654,Europe,Hamburg,DE,53.57532,10.01534
642,2019-314,45,ATP 250,Gstaad,314,gstaad,"Gstaad, Switzerland",2019-07-22,2019,28,16,Outdoor,Clay,Albert Ramos-Vinolas,albert-ramos-vinolas,r772,Sander Gille,sander-gille,gd32,Joran Vliegen,joran-vliegen,v895,624004.644,Europe,Gstaad,CH,46.47215,7.28685
643,2019-319,48,ATP 250,Kitzbühel,319,kitzbuhel,"Kitzbuhel, Austria",2019-07-29,2019,28,16,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Philipp Oswald,philipp-oswald,o305,Filip Polasek,filip-polasek,pa46,624004.644,Europe,Kitzbühel,AT,47.44637,12.39215
644,2019-341,54,ATP 250,Metz,341,metz,"Metz, France",2019-09-15,2019,28,16,Indoor,Hard,Jo-Wilfried Tsonga,jo-wilfried-tsonga,t786,Robert Lindstedt,robert-lindstedt,l335,Jan-Lennard Struff,jan-lennard-struff,sl28,624004.644,Europe,Metz,FR,49.11911,6.17269
645,2019-7485,62,ATP 250,Antwerp,7485,antwerp,"Antwerp, Belgium",2019-10-14,2019,28,16,Indoor,Hard,Andy Murray,andy-murray,mc10,Kevin Krawietz,kevin-krawietz,kb92,Andreas Mies,andreas-mies,mj40,757223.365,Europe,Antwerpen,BE,51.21989,4.40346
646,2019-429,63,ATP 250,Stockholm,429,stockholm,"Stockholm, Sweden",2019-10-14,2019,28,16,Indoor,Hard,Denis Shapovalov,denis-shapovalov,su55,Henri Kontinen,henri-kontinen,ka80,Edouard Roger-Vasselin,edouard-roger-vasselin,r613,757223.365,Europe,Stockholm,SE,59.33258,18.0649
647,2019-337,64,ATP 500,Vienna,337,vienna,"Vienna, Austria",2019-10-21,2019,32,16,Indoor,Hard,Dominic Thiem,dominic-thiem,tb69,Rajeev Ram,rajeev-ram,r548,Joe Salisbury,joe-salisbury,so70,2591034.126,Europe,Vienna,AT,48.20849,16.37208
648,2019-328,65,ATP 500,Basel,328,basel,"Basel, Switzerland",2019-10-21,2019,32,16,Indoor,Hard,Roger Federer,roger-federer,f324,Jean-Julien Rojer,jean-julien-rojer,r513,Horia Tecau,horia-tecau,t749,2363385.385,Europe,Basel,CH,47.55839,7.57327
649,2019-352,66,Masters 1000,ATP Masters 1000 Paris,352,paris,"Paris, France",2019-10-28,2019,48,32,Indoor,Hard,Novak Djokovic,novak-djokovic,d643,Pierre-Hugues Herbert,pierre-hugues-herbert,h996,Nicolas Mahut,nicolas-mahut,m873,6165396.688,Europe,Paris,FR,48.85341,2.3488
650,2010-540,37,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",2010-06-21,2010,128,64,Outdoor,Grass,Rafael Nadal,rafael-nadal,n409,Jurgen Melzer,jurgen-melzer,m762,Philipp Petzschner,philipp-petzschner,p624,7456266.4,Europe,London,GB,51.50853,-0.12574
651,2011-540,37,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",2011-06-20,2011,128,64,Outdoor,Grass,Novak Djokovic,novak-djokovic,d643,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,7979745.4,Europe,London,GB,51.50853,-0.12574
652,2012-540,38,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",2012-06-25,2012,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,Jonathan Marray,jonathan-marray,m983,Frederik Nielsen,frederik-nielsen,n390,8767009.68,Europe,London,GB,51.50853,-0.12574
653,2013-540,37,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",2013-06-24,2013,128,64,Outdoor,Grass,Andy Murray,andy-murray,mc10,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,12652547.6,Europe,London,GB,51.50853,-0.12574
654,2014-540,38,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",2014-06-23,2014,128,64,Outdoor,Grass,Novak Djokovic,novak-djokovic,d643,Vasek Pospisil,vasek-pospisil,pd07,Jack Sock,jack-sock,sm25,14097831.0,Europe,London,GB,51.50853,-0.12574
655,2015-540,39,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",2015-06-29,2015,128,64,Outdoor,Grass,Novak Djokovic,novak-djokovic,d643,Jean-Julien Rojer,jean-julien-rojer,r513,Horia Tecau,horia-tecau,t749,15124331.200000001,Europe,London,GB,51.50853,-0.12574
656,2016-540,39,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",2016-06-27,2016,128,64,Outdoor,Grass,Andy Murray,andy-murray,mc10,Pierre-Hugues Herbert,pierre-hugues-herbert,h996,Nicolas Mahut,nicolas-mahut,m873,15840354.200000001,Europe,London,GB,51.50853,-0.12574
657,2017-540,40,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",2017-07-03,2017,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,Lukasz Kubot,lukasz-kubot,k540,Marcelo Melo,marcelo-melo,m919,17858456.0,Europe,London,GB,51.50853,-0.12574
658,2018-540,40,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",2018-07-02,2018,128,64,Outdoor,Grass,Novak Djokovic,novak-djokovic,d643,Mike Bryan,mike-bryan,b589,Jack Sock,jack-sock,sm25,19232738.8,Europe,London,GB,51.50853,-0.12574
659,2019-540,39,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",2019-07-01,2019,128,64,Outdoor,Grass,Novak Djokovic,novak-djokovic,d643,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,21383214.6,Europe,London,GB,51.50853,-0.12574
